transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,channel
TXN_001532,CUST_0549,PROD_MER_047,2024-06-11,1,15.01,15.01,In-store
TXN_001533,CUST_0188,PROD_EXH_001,2024-12-08,2,28.04,56.08,In-store
TXN_001534,CUST_0594,PROD_MER_002,2024-03-11,1,13.25,13.25,Online
TXN_001535,CUST_0783,PROD_ART_003,2024-11-14,2,29.24,58.48,Online
TXN_001536,CUST_0365,PROD_ART_039,2024-04-10,1,68.7,68.7,In-store
TXN_001537,CUST_0337,PROD_ART_022,2024-08-11,1,66.47,66.47,In-store
TXN_001538,CUST_0797,PROD_ART_026,2024-06-11,1,73.0,73.0,In-store
TXN_001539,CUST_0688,PROD_ART_050,2024-05-16,1,29.52,29.52,Online
TXN_001540,CUST_0394,PROD_MER_004,2024-04-04,1,32.21,32.21,In-store
TXN_001541,CUST_0582,PROD_EXH_023,2024-10-24,1,15.17,15.17,In-store
TXN_001542,CUST_0256,PROD_MER_035,2024-04-14,2,10.86,21.72,In-store
TXN_001543,CUST_0750,PROD_EXH_024,2024-05-09,1,16.48,16.48,Online
TXN_001544,CUST_0101,PROD_MER_016,2024-04-02,2,18.56,37.12,In-store
TXN_001545,CUST_0048,PROD_ART_045,2024-05-17,1,31.32,31.32,In-store
TXN_001546,CUST_0083,PROD_MER_026,2024-07-23,1,10.99,10.99,Online
TXN_001547,CUST_0027,PROD_MER_043,2024-02-02,1,31.64,31.64,In-store
TXN_001548,CUST_0521,PROD_MER_006,2024-04-29,1,34.6,34.6,Online
TXN_001549,CUST_0292,PROD_EXH_016,2024-01-20,1,29.17,29.17,In-store
TXN_001550,CUST_0351,PROD_EXH_038,2024-03-07,1,41.47,41.47,In-store
TXN_001551,CUST_0466,PROD_MER_003,2024-07-23,1,33.9,33.9,In-store
TXN_001552,CUST_0189,PROD_LIM_049,2024-09-07,2,419.2,838.4,In-store
TXN_001553,CUST_0207,PROD_ART_038,2024-06-30,1,54.22,54.22,In-store
TXN_001554,CUST_0769,PROD_EXH_007,2024-07-14,1,22.12,22.12,In-store
TXN_001555,CUST_0757,PROD_MER_045,2024-04-15,1,30.69,30.69,In-store
TXN_001556,CUST_0007,PROD_EXH_027,2024-04-19,1,21.56,21.56,In-store
TXN_001557,CUST_0276,PROD_MER_033,2024-11-09,1,11.44,11.44,In-store
TXN_001558,CUST_0321,PROD_EXH_037,2024-03-05,1,27.65,27.65,Online
TXN_001559,CUST_0083,PROD_MER_012,2024-11-22,1,16.17,16.17,Online
TXN_001560,CUST_0749,PROD_EXH_008,2024-11-12,2,18.95,37.9,Online
TXN_001561,CUST_0108,PROD_EXH_022,2024-02-01,1,32.73,32.73,Online
TXN_001562,CUST_0514,PROD_MER_002,2024-02-26,1,13.25,13.25,In-store
TXN_001563,CUST_0292,PROD_MER_037,2024-08-26,2,22.82,45.64,In-store
TXN_001564,CUST_0047,PROD_ART_028,2024-04-08,1,54.74,54.74,In-store
TXN_001565,CUST_0262,PROD_EXH_050,2024-10-03,2,32.89,65.78,In-store
TXN_001566,CUST_0155,PROD_MER_020,2024-10-01,1,25.66,25.66,Online
TXN_001567,CUST_0694,PROD_EXH_024,2024-09-26,1,16.48,16.48,Online
TXN_001568,CUST_0401,PROD_EXH_008,2024-01-27,1,18.95,18.95,In-store
TXN_001569,CUST_0537,PROD_ART_032,2024-11-04,1,29.08,29.08,In-store
TXN_001570,CUST_0323,PROD_EXH_042,2024-06-26,1,39.64,39.64,In-store
TXN_001571,CUST_0378,PROD_EXH_022,2024-03-16,1,32.73,32.73,In-store
TXN_001572,CUST_0476,PROD_EXH_015,2024-09-02,1,15.09,15.09,In-store
TXN_001573,CUST_0221,PROD_MER_002,2024-03-17,1,13.25,13.25,In-store
TXN_001574,CUST_0047,PROD_ART_007,2024-09-16,2,41.72,83.44,Online
TXN_001575,CUST_0631,PROD_EXH_030,2024-10-05,1,33.51,33.51,Online
TXN_001576,CUST_0409,PROD_ART_049,2024-06-27,1,53.46,53.46,In-store
TXN_001577,CUST_0323,PROD_MER_006,2024-03-11,1,34.6,34.6,Online
TXN_001578,CUST_0718,PROD_ART_006,2024-06-16,4,36.7,146.8,In-store
TXN_001579,CUST_0004,PROD_EXH_042,2024-03-18,1,39.64,39.64,In-store
TXN_001580,CUST_0631,PROD_ART_042,2024-07-13,2,56.53,113.06,In-store
TXN_001581,CUST_0227,PROD_LIM_050,2024-09-06,1,165.18,165.18,In-store
TXN_001582,CUST_0109,PROD_ART_034,2024-09-21,1,27.65,27.65,In-store
TXN_001583,CUST_0576,PROD_ART_007,2024-12-12,2,41.72,83.44,In-store
TXN_001584,CUST_0323,PROD_MER_024,2024-05-23,1,25.52,25.52,Online
TXN_001585,CUST_0162,PROD_MER_046,2024-10-15,1,30.16,30.16,In-store
TXN_001586,CUST_0037,PROD_EXH_048,2024-09-20,2,39.01,78.02,In-store
TXN_001587,CUST_0002,PROD_EXH_013,2024-06-06,1,23.07,23.07,In-store
TXN_001588,CUST_0356,PROD_ART_043,2024-04-11,1,28.5,28.5,In-store
TXN_001589,CUST_0417,PROD_EXH_034,2024-08-16,4,36.07,144.28,Online
TXN_001590,CUST_0149,PROD_ART_013,2024-06-02,1,34.3,34.3,Online
TXN_001591,CUST_0770,PROD_MER_017,2024-04-03,1,34.16,34.16,In-store
TXN_001592,CUST_0768,PROD_EXH_036,2024-03-14,2,19.96,39.92,In-store
TXN_001593,CUST_0274,PROD_ART_020,2024-11-10,3,32.01,96.03,In-store
TXN_001594,CUST_0613,PROD_EXH_032,2024-09-10,2,30.22,60.44,In-store
TXN_001595,CUST_0193,PROD_EXH_019,2024-04-23,1,28.51,28.51,In-store
TXN_001596,CUST_0391,PROD_ART_050,2024-10-19,1,29.52,29.52,In-store
TXN_001597,CUST_0672,PROD_EXH_026,2024-08-16,2,28.89,57.78,In-store
TXN_001598,CUST_0016,PROD_MER_020,2024-09-12,1,25.66,25.66,In-store
TXN_001599,CUST_0054,PROD_EXH_005,2024-02-21,1,33.94,33.94,In-store
TXN_001600,CUST_0103,PROD_ART_002,2024-09-19,2,71.04,142.08,In-store
TXN_001601,CUST_0128,PROD_EXH_016,2024-06-26,1,29.17,29.17,In-store
TXN_001602,CUST_0129,PROD_LIM_041,2024-02-07,2,700.64,1401.28,Online
TXN_001603,CUST_0341,PROD_EXH_040,2024-09-01,1,35.24,35.24,Online
TXN_001604,CUST_0430,PROD_EXH_038,2024-08-30,2,41.47,82.94,In-store
TXN_001605,CUST_0741,PROD_MER_011,2024-03-13,2,23.54,47.08,Online
TXN_001606,CUST_0324,PROD_MER_022,2024-06-11,1,28.36,28.36,In-store
TXN_001607,CUST_0582,PROD_MER_003,2024-03-26,1,33.9,33.9,In-store
TXN_001608,CUST_0538,PROD_ART_047,2024-10-19,1,72.77,72.77,Online
TXN_001609,CUST_0747,PROD_LIM_027,2024-01-22,1,526.52,526.52,In-store
TXN_001610,CUST_0106,PROD_EXH_019,2024-03-17,1,28.51,28.51,Online
TXN_001611,CUST_0191,PROD_ART_023,2024-04-20,2,71.17,142.34,In-store
TXN_001612,CUST_0156,PROD_EXH_048,2024-05-02,1,39.01,39.01,In-store
TXN_001613,CUST_0147,PROD_EXH_020,2024-10-19,3,29.09,87.27,Online
TXN_001614,CUST_0135,PROD_MER_037,2024-10-10,1,22.82,22.82,In-store
TXN_001615,CUST_0179,PROD_ART_030,2024-01-18,1,25.68,25.68,In-store
TXN_001616,CUST_0579,PROD_EXH_030,2024-10-10,1,33.51,33.51,In-store
TXN_001617,CUST_0164,PROD_ART_039,2024-02-27,1,68.7,68.7,In-store
TXN_001618,CUST_0671,PROD_ART_009,2024-01-19,1,37.8,37.8,In-store
TXN_001619,CUST_0315,PROD_EXH_047,2024-02-11,1,18.43,18.43,Online
TXN_001620,CUST_0107,PROD_EXH_034,2024-07-30,1,36.07,36.07,In-store
TXN_001621,CUST_0490,PROD_MER_040,2024-12-20,1,15.08,15.08,Online
TXN_001622,CUST_0786,PROD_ART_015,2024-09-10,1,32.09,32.09,Online
TXN_001623,CUST_0254,PROD_ART_029,2024-05-27,1,39.48,39.48,In-store
TXN_001624,CUST_0517,PROD_MER_009,2024-02-16,1,23.54,23.54,In-store
TXN_001625,CUST_0473,PROD_ART_005,2024-09-10,3,36.85,110.55,Online
TXN_001626,CUST_0461,PROD_EXH_006,2024-09-26,1,38.66,38.66,In-store
TXN_001627,CUST_0133,PROD_EXH_005,2024-03-26,3,33.94,101.82,In-store
TXN_001628,CUST_0017,PROD_EXH_032,2024-04-16,1,30.22,30.22,Online
TXN_001629,CUST_0623,PROD_EXH_012,2024-09-19,1,37.31,37.31,In-store
TXN_001630,CUST_0684,PROD_EXH_003,2024-05-03,4,41.78,167.12,Online
TXN_001631,CUST_0321,PROD_ART_007,2024-03-16,1,41.72,41.72,In-store
TXN_001632,CUST_0195,PROD_MER_008,2024-02-13,1,19.64,19.64,Online
TXN_001633,CUST_0234,PROD_LIM_006,2024-02-23,1,539.15,539.15,In-store
TXN_001634,CUST_0617,PROD_MER_009,2024-10-20,1,23.54,23.54,In-store
TXN_001635,CUST_0577,PROD_MER_017,2024-11-27,1,34.16,34.16,In-store
TXN_001636,CUST_0673,PROD_EXH_028,2024-09-14,1,42.95,42.95,In-store
TXN_001637,CUST_0797,PROD_MER_038,2024-09-13,1,31.59,31.59,Online
TXN_001638,CUST_0322,PROD_EXH_024,2024-04-08,1,16.48,16.48,Online
TXN_001639,CUST_0132,PROD_EXH_049,2024-07-08,1,26.07,26.07,In-store
TXN_001640,CUST_0263,PROD_EXH_038,2024-09-18,1,41.47,41.47,In-store
TXN_001641,CUST_0625,PROD_MER_022,2024-06-28,1,28.36,28.36,In-store
TXN_001642,CUST_0238,PROD_MER_005,2024-09-18,1,34.87,34.87,In-store
TXN_001643,CUST_0137,PROD_MER_003,2024-07-06,1,33.9,33.9,Online
TXN_001644,CUST_0457,PROD_ART_009,2024-04-10,1,37.8,37.8,Online
TXN_001645,CUST_0396,PROD_MER_006,2024-05-24,1,34.6,34.6,In-store
TXN_001646,CUST_0648,PROD_ART_045,2024-10-08,1,31.32,31.32,Online
TXN_001647,CUST_0716,PROD_EXH_003,2024-06-29,1,41.78,41.78,Online
TXN_001648,CUST_0779,PROD_MER_024,2024-08-28,1,25.52,25.52,Online
TXN_001649,CUST_0349,PROD_EXH_031,2024-03-03,1,30.95,30.95,Online
TXN_001650,CUST_0053,PROD_MER_040,2024-01-04,1,15.08,15.08,Online
TXN_001651,CUST_0642,PROD_EXH_020,2024-04-06,1,29.09,29.09,In-store
TXN_001652,CUST_0570,PROD_EXH_009,2024-09-05,2,26.54,53.08,In-store
TXN_001653,CUST_0011,PROD_EXH_016,2024-07-09,2,29.17,58.34,In-store
TXN_001654,CUST_0284,PROD_ART_036,2024-06-19,1,61.73,61.73,In-store
TXN_001655,CUST_0492,PROD_EXH_043,2024-04-06,1,40.89,40.89,Online
TXN_001656,CUST_0566,PROD_MER_002,2024-10-09,2,13.25,26.5,In-store
TXN_001657,CUST_0064,PROD_EXH_030,2024-03-11,2,33.51,67.02,Online
TXN_001658,CUST_0152,PROD_EXH_039,2024-04-30,2,36.42,72.84,In-store
TXN_001659,CUST_0384,PROD_ART_041,2024-11-22,1,79.75,79.75,In-store
TXN_001660,CUST_0450,PROD_EXH_047,2024-01-14,1,18.43,18.43,In-store
TXN_001661,CUST_0112,PROD_EXH_027,2024-03-08,1,21.56,21.56,Online
TXN_001662,CUST_0441,PROD_EXH_002,2024-02-28,1,19.13,19.13,In-store
TXN_001663,CUST_0454,PROD_LIM_019,2024-07-01,1,453.3,453.3,Online
TXN_001664,CUST_0783,PROD_MER_023,2024-08-02,1,25.59,25.59,In-store
TXN_001665,CUST_0629,PROD_LIM_034,2024-11-17,1,728.56,728.56,In-store
TXN_001666,CUST_0516,PROD_MER_010,2024-04-09,1,21.95,21.95,In-store
TXN_001667,CUST_0791,PROD_MER_035,2024-12-13,1,10.86,10.86,Online
TXN_001668,CUST_0730,PROD_ART_034,2024-04-09,1,27.65,27.65,Online
TXN_001669,CUST_0486,PROD_MER_033,2024-03-19,1,11.44,11.44,In-store
TXN_001670,CUST_0396,PROD_MER_008,2024-09-06,2,19.64,39.28,In-store
TXN_001671,CUST_0085,PROD_EXH_040,2024-09-02,3,35.24,105.72,In-store
TXN_001672,CUST_0483,PROD_ART_028,2024-04-11,2,54.74,109.48,In-store
TXN_001673,CUST_0349,PROD_ART_024,2024-10-02,1,77.95,77.95,In-store
TXN_001674,CUST_0329,PROD_EXH_028,2024-05-16,3,42.95,128.85,Online
TXN_001675,CUST_0469,PROD_ART_004,2024-10-23,4,63.18,252.72,In-store
TXN_001676,CUST_0546,PROD_LIM_039,2024-06-22,1,664.62,664.62,In-store
TXN_001677,CUST_0675,PROD_EXH_019,2024-02-29,1,28.51,28.51,Online
TXN_001678,CUST_0607,PROD_MER_008,2024-11-11,1,19.64,19.64,In-store
TXN_001679,CUST_0461,PROD_MER_018,2024-06-11,1,18.68,18.68,In-store
TXN_001680,CUST_0205,PROD_MER_023,2024-10-28,1,25.59,25.59,Online
TXN_001681,CUST_0157,PROD_ART_039,2024-07-29,1,68.7,68.7,In-store
TXN_001682,CUST_0161,PROD_MER_044,2024-08-21,1,21.4,21.4,Online
TXN_001683,CUST_0192,PROD_ART_042,2024-02-12,3,56.53,169.59,In-store
TXN_001684,CUST_0031,PROD_EXH_010,2024-01-16,2,44.12,88.24,In-store
TXN_001685,CUST_0373,PROD_ART_024,2024-04-27,2,77.95,155.9,In-store
TXN_001686,CUST_0041,PROD_EXH_005,2024-10-25,1,33.94,33.94,In-store
TXN_001687,CUST_0544,PROD_MER_009,2024-04-07,1,23.54,23.54,Online
TXN_001688,CUST_0705,PROD_ART_029,2024-09-23,1,39.48,39.48,In-store
TXN_001689,CUST_0249,PROD_EXH_009,2024-05-11,1,26.54,26.54,In-store
TXN_001690,CUST_0531,PROD_EXH_011,2024-09-21,4,23.15,92.6,In-store
TXN_001691,CUST_0418,PROD_MER_047,2024-09-06,1,15.01,15.01,In-store
TXN_001692,CUST_0386,PROD_EXH_037,2024-03-27,1,27.65,27.65,In-store
TXN_001693,CUST_0238,PROD_MER_031,2024-11-15,1,31.75,31.75,In-store
TXN_001694,CUST_0348,PROD_EXH_007,2024-09-03,1,22.12,22.12,In-store
TXN_001695,CUST_0213,PROD_ART_041,2024-05-08,2,79.75,159.5,In-store
TXN_001696,CUST_0610,PROD_MER_033,2024-09-24,1,11.44,11.44,Online
TXN_001697,CUST_0658,PROD_LIM_044,2024-03-29,2,218.42,436.84,In-store
TXN_001698,CUST_0618,PROD_ART_046,2024-11-02,3,75.03,225.09,In-store
TXN_001699,CUST_0011,PROD_MER_008,2024-03-02,1,19.64,19.64,In-store
TXN_001700,CUST_0632,PROD_ART_025,2024-10-31,2,55.76,111.52,Online
TXN_001701,CUST_0586,PROD_EXH_041,2024-04-01,1,39.71,39.71,In-store
TXN_001702,CUST_0702,PROD_EXH_046,2024-02-19,1,41.15,41.15,In-store
TXN_001703,CUST_0232,PROD_ART_018,2024-03-30,3,48.18,144.54,In-store
TXN_001704,CUST_0557,PROD_ART_033,2024-10-28,1,65.16,65.16,Online
TXN_001705,CUST_0339,PROD_MER_036,2024-03-30,1,13.72,13.72,In-store
TXN_001706,CUST_0720,PROD_MER_031,2024-01-08,1,31.75,31.75,In-store
TXN_001707,CUST_0219,PROD_EXH_049,2024-02-22,2,26.07,52.14,In-store
TXN_001708,CUST_0285,PROD_ART_002,2024-10-06,1,71.04,71.04,Online
TXN_001709,CUST_0744,PROD_ART_022,2024-09-23,2,66.47,132.94,In-store
TXN_001710,CUST_0330,PROD_ART_038,2024-04-11,1,54.22,54.22,Online
TXN_001711,CUST_0612,PROD_LIM_011,2024-09-21,2,494.49,988.98,In-store
TXN_001712,CUST_0261,PROD_MER_026,2024-07-10,2,10.99,21.98,Online
TXN_001713,CUST_0140,PROD_ART_012,2024-10-05,1,61.89,61.89,In-store
TXN_001714,CUST_0792,PROD_EXH_046,2024-03-19,2,41.15,82.3,In-store
TXN_001715,CUST_0713,PROD_MER_008,2024-09-25,2,19.64,39.28,In-store
TXN_001716,CUST_0547,PROD_EXH_008,2024-06-11,2,18.95,37.9,In-store
TXN_001717,CUST_0006,PROD_EXH_024,2024-08-12,2,16.48,32.96,Online
TXN_001718,CUST_0401,PROD_EXH_038,2024-02-06,1,41.47,41.47,Online
TXN_001719,CUST_0016,PROD_ART_032,2024-05-13,1,29.08,29.08,Online
TXN_001720,CUST_0511,PROD_EXH_012,2024-12-18,1,37.31,37.31,In-store
TXN_001721,CUST_0346,PROD_MER_017,2024-10-04,1,34.16,34.16,Online
TXN_001722,CUST_0125,PROD_ART_011,2024-01-10,1,74.44,74.44,In-store
TXN_001723,CUST_0281,PROD_MER_029,2024-08-23,1,32.74,32.74,In-store
TXN_001724,CUST_0003,PROD_EXH_050,2024-05-17,2,32.89,65.78,In-store
TXN_001725,CUST_0427,PROD_ART_048,2024-10-10,2,77.57,155.14,In-store
TXN_001726,CUST_0725,PROD_ART_012,2024-04-02,1,61.89,61.89,Online
TXN_001727,CUST_0644,PROD_EXH_034,2024-07-19,1,36.07,36.07,In-store
TXN_001728,CUST_0157,PROD_EXH_012,2024-10-31,1,37.31,37.31,In-store
TXN_001729,CUST_0083,PROD_EXH_026,2024-09-30,1,28.89,28.89,In-store
TXN_001730,CUST_0782,PROD_ART_001,2024-09-21,2,72.07,144.14,Online
TXN_001731,CUST_0696,PROD_ART_026,2024-04-23,3,73.0,219.0,In-store
TXN_001732,CUST_0367,PROD_ART_013,2024-10-04,1,34.3,34.3,Online
TXN_001733,CUST_0075,PROD_EXH_005,2024-10-18,4,33.94,135.76,In-store
TXN_001734,CUST_0690,PROD_ART_029,2024-04-29,1,39.48,39.48,Online
TXN_001735,CUST_0578,PROD_ART_005,2024-10-26,1,36.85,36.85,In-store
TXN_001736,CUST_0102,PROD_MER_017,2024-08-30,1,34.16,34.16,Online
TXN_001737,CUST_0030,PROD_EXH_049,2024-04-23,1,26.07,26.07,In-store
TXN_001738,CUST_0159,PROD_ART_020,2024-04-10,2,32.01,64.02,In-store
TXN_001739,CUST_0004,PROD_MER_043,2024-06-16,2,31.64,63.28,In-store
TXN_001740,CUST_0352,PROD_LIM_023,2024-06-28,1,329.0,329.0,Online
TXN_001741,CUST_0755,PROD_ART_041,2024-08-27,2,79.75,159.5,In-store
TXN_001742,CUST_0160,PROD_LIM_046,2024-10-26,1,478.55,478.55,In-store
TXN_001743,CUST_0606,PROD_ART_034,2024-10-30,2,27.65,55.3,In-store
TXN_001744,CUST_0490,PROD_EXH_001,2024-06-19,1,28.04,28.04,In-store
TXN_001745,CUST_0473,PROD_EXH_008,2024-07-12,1,18.95,18.95,Online
TXN_001746,CUST_0487,PROD_EXH_018,2024-11-23,1,23.3,23.3,Online
TXN_001747,CUST_0130,PROD_LIM_030,2024-08-29,1,167.82,167.82,In-store
TXN_001748,CUST_0529,PROD_ART_045,2024-04-17,4,31.32,125.28,In-store
TXN_001749,CUST_0686,PROD_EXH_040,2024-11-02,2,35.24,70.48,In-store
TXN_001750,CUST_0011,PROD_EXH_004,2024-08-08,1,20.12,20.12,Online
TXN_001751,CUST_0609,PROD_MER_014,2024-09-18,1,30.67,30.67,Online
TXN_001752,CUST_0715,PROD_EXH_011,2024-04-14,1,23.15,23.15,In-store
TXN_001753,CUST_0718,PROD_EXH_048,2024-08-28,3,39.01,117.03,In-store
TXN_001754,CUST_0659,PROD_ART_006,2024-03-27,1,36.7,36.7,In-store
TXN_001755,CUST_0294,PROD_ART_032,2024-10-25,2,29.08,58.16,In-store
TXN_001756,CUST_0057,PROD_EXH_031,2024-04-17,1,30.95,30.95,Online
TXN_001757,CUST_0499,PROD_EXH_040,2024-11-09,2,35.24,70.48,In-store
TXN_001758,CUST_0684,PROD_EXH_012,2024-08-31,3,37.31,111.93,In-store
TXN_001759,CUST_0241,PROD_ART_004,2024-05-02,2,63.18,126.36,In-store
TXN_001760,CUST_0519,PROD_ART_039,2024-04-11,2,68.7,137.4,In-store
TXN_001761,CUST_0287,PROD_EXH_047,2024-03-30,1,18.43,18.43,In-store
TXN_001762,CUST_0303,PROD_MER_002,2024-09-24,2,13.25,26.5,In-store
TXN_001763,CUST_0088,PROD_EXH_020,2024-07-24,1,29.09,29.09,Online
TXN_001764,CUST_0768,PROD_MER_034,2024-03-26,2,16.89,33.78,In-store
TXN_001765,CUST_0599,PROD_MER_049,2024-05-03,2,20.98,41.96,Online
TXN_001766,CUST_0724,PROD_EXH_025,2024-11-21,1,16.1,16.1,In-store
TXN_001767,CUST_0648,PROD_MER_012,2024-09-12,1,16.17,16.17,In-store
TXN_001768,CUST_0323,PROD_EXH_020,2024-05-10,1,29.09,29.09,In-store
TXN_001769,CUST_0177,PROD_ART_030,2024-10-12,1,25.68,25.68,In-store
TXN_001770,CUST_0794,PROD_MER_014,2024-03-18,2,30.67,61.34,In-store
TXN_001771,CUST_0031,PROD_MER_048,2024-06-03,1,11.49,11.49,Online
TXN_001772,CUST_0602,PROD_EXH_021,2024-10-12,1,23.42,23.42,In-store
TXN_001773,CUST_0038,PROD_LIM_045,2024-03-23,1,465.63,465.63,In-store
TXN_001774,CUST_0191,PROD_EXH_031,2024-03-16,3,30.95,92.85,Online
TXN_001775,CUST_0243,PROD_ART_045,2024-12-02,1,31.32,31.32,In-store
TXN_001776,CUST_0024,PROD_ART_049,2024-02-02,2,53.46,106.92,In-store
TXN_001777,CUST_0180,PROD_ART_017,2024-10-27,1,51.35,51.35,In-store
TXN_001778,CUST_0203,PROD_MER_010,2024-12-29,1,21.95,21.95,In-store
TXN_001779,CUST_0177,PROD_LIM_047,2024-01-04,1,238.26,238.26,In-store
TXN_001780,CUST_0501,PROD_EXH_028,2024-08-10,1,42.95,42.95,Online
TXN_001781,CUST_0775,PROD_EXH_017,2024-09-30,1,42.22,42.22,In-store
TXN_001782,CUST_0198,PROD_ART_040,2024-01-21,1,48.61,48.61,In-store
TXN_001783,CUST_0790,PROD_ART_042,2024-12-29,4,56.53,226.12,Online
TXN_001784,CUST_0069,PROD_ART_022,2024-11-16,1,66.47,66.47,In-store
TXN_001785,CUST_0735,PROD_MER_035,2024-10-10,1,10.86,10.86,Online
TXN_001786,CUST_0521,PROD_ART_046,2024-04-23,1,75.03,75.03,In-store
TXN_001787,CUST_0005,PROD_LIM_001,2024-06-11,2,638.27,1276.54,In-store
TXN_001788,CUST_0554,PROD_EXH_011,2024-11-12,1,23.15,23.15,In-store
TXN_001789,CUST_0336,PROD_MER_038,2024-03-01,1,31.59,31.59,In-store
TXN_001790,CUST_0132,PROD_ART_019,2024-07-17,1,75.49,75.49,In-store
TXN_001791,CUST_0029,PROD_ART_028,2024-04-13,1,54.74,54.74,In-store
TXN_001792,CUST_0412,PROD_EXH_041,2024-10-14,3,39.71,119.13,In-store
TXN_001793,CUST_0512,PROD_EXH_037,2024-11-04,1,27.65,27.65,In-store
TXN_001794,CUST_0165,PROD_ART_042,2024-12-26,1,56.53,56.53,In-store
TXN_001795,CUST_0040,PROD_LIM_020,2024-11-12,1,573.99,573.99,In-store
TXN_001796,CUST_0420,PROD_EXH_047,2024-02-03,2,18.43,36.86,In-store
TXN_001797,CUST_0516,PROD_MER_034,2024-11-12,1,16.89,16.89,In-store
TXN_001798,CUST_0369,PROD_ART_001,2024-02-01,3,72.07,216.21,In-store
TXN_001799,CUST_0307,PROD_ART_012,2024-05-03,3,61.89,185.67,In-store
TXN_001800,CUST_0007,PROD_MER_044,2024-10-28,1,21.4,21.4,In-store
TXN_001801,CUST_0455,PROD_EXH_043,2024-07-27,3,40.89,122.67,In-store
TXN_001802,CUST_0653,PROD_EXH_001,2024-12-12,2,28.04,56.08,In-store
TXN_001803,CUST_0580,PROD_MER_025,2024-10-31,1,28.27,28.27,In-store
TXN_001804,CUST_0598,PROD_EXH_044,2024-10-05,1,16.53,16.53,In-store
TXN_001805,CUST_0797,PROD_MER_020,2024-05-05,1,25.66,25.66,Online
TXN_001806,CUST_0750,PROD_MER_008,2024-06-14,1,19.64,19.64,In-store
TXN_001807,CUST_0007,PROD_ART_039,2024-05-22,1,68.7,68.7,Online
TXN_001808,CUST_0097,PROD_ART_036,2024-09-25,1,61.73,61.73,In-store
TXN_001809,CUST_0360,PROD_ART_024,2024-09-12,1,77.95,77.95,In-store
TXN_001810,CUST_0384,PROD_EXH_006,2024-03-12,1,38.66,38.66,Online
TXN_001811,CUST_0322,PROD_EXH_028,2024-05-29,2,42.95,85.9,Online
TXN_001812,CUST_0567,PROD_EXH_039,2024-05-10,2,36.42,72.84,In-store
TXN_001813,CUST_0217,PROD_MER_040,2024-10-05,1,15.08,15.08,Online
TXN_001814,CUST_0059,PROD_MER_015,2024-05-04,2,14.43,28.86,In-store
TXN_001815,CUST_0449,PROD_MER_033,2024-10-08,1,11.44,11.44,In-store
TXN_001816,CUST_0191,PROD_ART_032,2024-02-08,1,29.08,29.08,Online
TXN_001817,CUST_0558,PROD_LIM_012,2024-01-16,1,497.08,497.08,Online
TXN_001818,CUST_0536,PROD_EXH_043,2024-11-01,1,40.89,40.89,In-store
TXN_001819,CUST_0107,PROD_MER_043,2024-03-06,2,31.64,63.28,In-store
TXN_001820,CUST_0161,PROD_EXH_032,2024-01-14,1,30.22,30.22,In-store
TXN_001821,CUST_0413,PROD_EXH_025,2024-06-19,1,16.1,16.1,Online
TXN_001822,CUST_0626,PROD_MER_040,2024-04-14,1,15.08,15.08,In-store
TXN_001823,CUST_0629,PROD_ART_025,2024-11-24,1,55.76,55.76,In-store
TXN_001824,CUST_0206,PROD_ART_049,2024-12-27,1,53.46,53.46,Online
TXN_001825,CUST_0343,PROD_EXH_043,2024-10-17,2,40.89,81.78,Online
TXN_001826,CUST_0068,PROD_LIM_013,2024-11-28,1,683.01,683.01,In-store
TXN_001827,CUST_0343,PROD_EXH_017,2024-11-30,4,42.22,168.88,In-store
TXN_001828,CUST_0615,PROD_EXH_017,2024-10-17,1,42.22,42.22,In-store
TXN_001829,CUST_0691,PROD_MER_002,2024-10-16,2,13.25,26.5,Online
TXN_001830,CUST_0659,PROD_ART_048,2024-12-01,1,77.57,77.57,Online
TXN_001831,CUST_0123,PROD_MER_047,2024-04-22,1,15.01,15.01,Online
TXN_001832,CUST_0530,PROD_LIM_007,2024-06-06,1,563.46,563.46,In-store
TXN_001833,CUST_0264,PROD_ART_027,2024-12-10,1,37.01,37.01,Online
TXN_001834,CUST_0579,PROD_MER_003,2024-09-10,1,33.9,33.9,In-store
TXN_001835,CUST_0509,PROD_EXH_040,2024-04-08,2,35.24,70.48,Online
TXN_001836,CUST_0709,PROD_LIM_015,2024-03-28,1,441.75,441.75,In-store
TXN_001837,CUST_0754,PROD_ART_047,2024-11-20,3,72.77,218.31,Online
TXN_001838,CUST_0003,PROD_EXH_012,2024-07-27,1,37.31,37.31,In-store
TXN_001839,CUST_0596,PROD_ART_050,2024-03-17,1,29.52,29.52,In-store
TXN_001840,CUST_0325,PROD_ART_031,2024-09-06,1,41.57,41.57,In-store
TXN_001841,CUST_0565,PROD_MER_025,2024-04-01,2,28.27,56.54,In-store
TXN_001842,CUST_0753,PROD_MER_016,2024-03-30,2,18.56,37.12,In-store
TXN_001843,CUST_0405,PROD_ART_043,2024-10-25,2,28.5,57.0,In-store
TXN_001844,CUST_0197,PROD_LIM_031,2024-02-06,1,491.78,491.78,In-store
TXN_001845,CUST_0230,PROD_ART_036,2024-07-05,2,61.73,123.46,Online
TXN_001846,CUST_0684,PROD_ART_028,2024-09-02,4,54.74,218.96,Online
TXN_001847,CUST_0458,PROD_ART_041,2024-09-18,2,79.75,159.5,In-store
